<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.28	04:00:00	2702.32400	2714.26300	2667.61900	2707.84900	3648	0	267300
2021.05.28	05:00:00	2707.84900	2729.31700	2697.30900	2728.37000	3725	0	270400
2021.05.28	06:00:00	2728.37000	2728.37000	2695.01200	2713.19400	3635	0	270000
2021.05.28	07:00:00	2713.19400	2713.35300	2647.35000	2653.91300	3383	0	266000
2021.05.28	08:00:00	2653.17400	2674.52500	2553.58300	2574.94500	4108	0	256100
2021.05.28	09:00:00	2574.94500	2587.75100	2511.57500	2551.70500	5053	0	251700
2021.05.28	10:00:00	2551.70500	2585.22600	2522.19500	2563.10400	5469	0	252800
2021.05.28	11:00:00	2563.10400	2579.10100	2485.85100	2500.26700	5852	0	249200
2021.05.28	12:00:00	2500.26700	2508.56900	2432.55500	2492.83400	4435	0	245400
2021.05.28	13:00:00	2492.83400	2517.20400	2464.22300	2496.62000	3905	0	247700
2021.05.28	14:00:00	2496.79000	2516.04100	2417.96900	2434.43300	4099	0	242600
2021.05.28	15:00:00	2434.17300	2571.68500	2419.80700	2560.46600	4310	0	242700
2021.05.28	16:00:00	2560.46600	2615.15200	2560.07700	2584.76200	3706	0	258500
2021.05.28	17:00:00	2584.76200	2586.33100	2539.51700	2545.84100	3648	0	254700
2021.05.28	18:00:00	2546.55000	2577.81900	2528.97800	2555.02200	3395	0	253500
2021.05.28	19:00:00	2555.25200	2569.50700	2470.38700	2470.46700	3660	0	249200
2021.05.28	20:00:00	2470.46700	2509.31800	2454.60200	2499.03800	3356	0	246900
2021.05.28	21:00:00	2499.03800	2541.90500	2469.74700	2518.66800	3479	0	247800
2021.05.28	22:00:00	2518.66800	2552.20500	2490.38700	2495.55100	3330	0	249800
2021.05.28	23:00:00	2495.55100	2522.25500	2415.18200	2423.47400	3507	0	244500
2021.05.31	00:00:00	2430.04200	2441.81600	2414.67600	2414.67600	1469	0	438100
2021.05.31	01:00:00	2414.37600	2424.55400	2386.83700	2403.00100	1803	0	340100
2021.05.31	02:00:00	2403.00100	2412.28100	2371.87000	2378.75500	2480	0	238700
2021.05.31	03:00:00	2378.75500	2407.79100	2345.12900	2347.72300	3213	0	245500
2021.05.31	04:00:00	2347.72300	2356.70300	2290.25000	2295.13900	3366	0	354300
2021.05.31	05:00:00	2295.93700	2330.26200	2278.17600	2302.52300	5563	0	412600
2021.05.31	06:00:00	2302.52300	2314.40300	2267.00100	2294.64000	6059	0	230000
2021.05.31	07:00:00	2294.64000	2311.70300	2275.08300	2305.01700	5280	0	432400
2021.05.31	08:00:00	2305.01700	2332.95600	2290.94800	2312.10200	5459	0	539100
2021.05.31	09:00:00	2312.10200	2387.83500	2312.00200	2385.44000	6319	0	554600
2021.05.31	10:00:00	2385.44000	2447.40300	2381.24900	2443.21300	5348	0	242300
2021.05.31	11:00:00	2443.71100	2499.08900	2418.76600	2486.41700	3618	0	209800
2021.05.31	12:00:00	2486.51700	2513.65700	2477.13800	2479.73200	4014	0	484600
2021.05.31	13:00:00	2479.73200	2556.36300	2479.73200	2547.18300	5111	0	394500
2021.05.31	14:00:00	2547.18300	2578.21500	2538.80200	2545.18800	5422	0	576500
2021.05.31	15:00:00	2545.18800	2576.21900	2525.53100	2528.02600	2708	0	455100
2021.05.31	16:00:00	2520.54200	2569.33500	2518.54600	2522.93700	3770	0	582600
2021.05.31	17:00:00	2522.93700	2549.27900	2504.17800	2536.70600	4798	0	334200
2021.05.31	18:00:00	2536.50700	2635.68800	2536.50700	2630.30000	4274	0	432900
2021.05.31	19:00:00	2630.30000	2669.41400	2615.33300	2628.50400	4433	0	524700
2021.05.31	20:00:00	2628.50400	2631.59700	2579.31300	2609.54600	3466	0	708900
2021.05.31	21:00:00	2610.34400	2612.83900	2567.43900	2586.29700	3049	0	646500
2021.05.31	22:00:00	2586.29700	2621.61900	2579.41200	2619.22500	3168	0	632700
2021.05.31	23:00:00	2619.32400	2638.68200	2588.39200	2591.98500	2766	0	644600
2021.06.01	00:00:00	2591.98500	2625.01200	2590.98700	2620.72100	1852	0	644000
2021.06.01	01:00:00	2620.72100	2664.12600	2615.33300	2638.58200	3591	0	589100
2021.06.01	02:00:00	2638.58200	2712.12000	2634.29100	2698.35000	4220	0	270900
2021.06.01	03:00:00	2698.35000	2732.27500	2682.98400	2723.59400	4337	0	562400
2021.06.01	04:00:00	2723.59400	2724.09300	2650.25600	2653.74800	3256	0	593300
2021.06.01	05:00:00	2653.44900	2667.71800	2607.35100	2637.48400	4025	0	605500
2021.06.01	06:00:00	2637.48400	2670.81100	2606.25300	2623.01600	3209	0	637400
2021.06.01	07:00:00	2623.01600	2652.15200	2608.54800	2630.00100	2969	0	641100
2021.06.01	08:00:00	2630.00100	2706.63200	2626.30900	2691.16600	2981	0	591200
2021.06.01	09:00:00	2691.16600	2694.95800	2634.29100	2650.85500	3323	0	656500
2021.06.01	10:00:00	2650.95500	2671.80900	2624.01400	2644.96800	3476	0	620700
2021.06.01	11:00:00	2644.96800	2663.72600	2545.38700	2567.73800	3968	0	479800
2021.06.01	12:00:00	2567.73800	2591.10600	2542.69300	2567.43900	4058	0	617000
2021.06.01	13:00:00	2567.43900	2617.82800	2553.46900	2604.95600	3621	0	614900
2021.06.01	14:00:00	2605.05600	2630.99900	2587.59400	2617.02900	3914	0	419900
2021.06.01	15:00:00	2616.53000	2616.53000	2548.48000	2550.67600	3929	0	442200
2021.06.01	16:00:00	2550.77500	2657.14100	2520.64200	2627.30700	5165	0	265400
2021.06.01	17:00:00	2627.50600	2636.38700	2569.43400	2584.80000	4778	0	505700
2021.06.01	18:00:00	2584.80000	2584.90000	2541.69500	2561.15300	4391	0	601700
2021.06.01	19:00:00	2561.65100	2580.11100	2526.42900	2536.50700	4599	0	566400
2021.06.01	20:00:00	2534.81100	2556.26300	2522.63700	2550.67600	2911	0	363600
2021.06.01	21:00:00	2550.07700	2577.11700	2548.08100	2569.93300	2827	0	633000
2021.06.01	22:00:00	2569.93300	2569.93300	2521.44000	2535.01000	2773	0	603400
2021.06.01	23:00:00	2535.21000	2573.82500	2529.52200	2570.83100	2973	0	580300
2021.06.02	00:00:00	2571.43000	2593.38100	2554.46700	2592.98200	2165	0	543500
2021.06.02	01:00:00	2592.98200	2608.84700	2567.43900	2578.91300	3396	0	668200
2021.06.02	02:00:00	2578.91300	2642.17400	2578.91300	2627.00700	3124	0	551200
2021.06.02	03:00:00	2627.00700	2642.67300	2574.52300	2578.41400	3081	0	531600
2021.06.02	04:00:00	2578.41400	2592.38400	2545.48700	2583.70300	3105	0	570000
2021.06.02	05:00:00	2584.00200	2613.13800	2569.43400	2587.59400	2775	0	587200
2021.06.02	06:00:00	2587.59400	2636.88600	2586.59600	2609.84500	2964	0	471500
2021.06.02	07:00:00	2609.64600	2640.37800	2609.34600	2618.32600	2846	0	609000
2021.06.02	08:00:00	2618.32600	2642.71600	2603.35900	2633.09400	2749	0	264200
2021.06.02	09:00:00	2633.09400	2652.65100	2623.31500	2628.40400	2701	0	275100
2021.06.02	10:00:00	2628.40400	2704.83600	2627.40600	2686.67600	4009	0	431800
2021.06.02	11:00:00	2686.67600	2707.33000	2669.41400	2706.13300	3140	0	643200
2021.06.02	12:00:00	2706.33200	2712.51900	2676.19900	2678.79300	2788	0	676200
2021.06.02	13:00:00	2678.79300	2696.25500	2665.22300	2675.30100	2698	0	695200
2021.06.02	14:00:00	2675.30100	2697.75100	2655.74400	2688.37200	3219	0	720600
2021.06.02	15:00:00	2688.17200	2710.62300	2686.37600	2694.25900	3296	0	555600
2021.06.02	16:00:00	2694.35900	2743.65000	2674.20300	2726.08900	4318	0	734300
2021.06.02	17:00:00	2726.08900	2772.38700	2714.41500	2759.91400	3930	0	676500
2021.06.02	18:00:00	2759.91400	2790.94600	2759.61500	2782.66400	4010	0	624600
2021.06.02	19:00:00	2783.16300	2795.33600	2740.05800	2753.62800	3799	0	637700
2021.06.02	20:00:00	2753.62800	2766.33000	2735.26900	2763.30700	3038	0	575500
2021.06.02	21:00:00	2763.30700	2768.99400	2744.54800	2765.50200	3061	0	743900
2021.06.02	22:00:00	2765.50200	2766.10100	2744.44800	2751.73200	2324	0	734000
2021.06.02	23:00:00	2752.03200	2756.72100	2710.92200	2716.11100	3417	0	356600
2021.06.03	00:00:00	2716.11100	2730.77900	2706.33200	2711.92000	2503	0	644500
2021.06.03	01:00:00	2711.92000	2722.79600	2666.72000	2691.16600	3781	0	725300
2021.06.03	02:00:00	2691.16600	2714.81400	2682.18600	2699.54700	3717	0	702500
2021.06.03	03:00:00	2699.54700	2720.50100	2676.79800	2699.54700	4914	0	700200
2021.06.03	04:00:00	2699.54700	2712.51900	2661.53100	2665.22300	3539	0	730400
2021.06.03	05:00:00	2665.22300	2694.65800	2657.54000	2691.66500	3924	0	676100
2021.06.03	06:00:00	2691.66500	2721.29900	2682.58500	2718.40600	4045	0	271100
2021.06.03	07:00:00	2718.40600	2766.69900	2717.20800	2759.31600	4457	0	691800
2021.06.03	08:00:00	2759.31600	2819.18400	2759.01600	2809.90400	4726	0	640700
2021.06.03	09:00:00	2809.90400	2840.83600	2788.95000	2840.53700	5381	0	708800
2021.06.03	10:00:00	2840.43700	2842.13300	2800.42500	2812.29900	3862	0	679500
2021.06.03	11:00:00	2812.29900	2843.53000	2801.62200	2828.36300	3232	0	444700
2021.06.03	12:00:00	2828.36300	2868.47500	2821.87800	2867.17800	4189	0	696100
2021.06.03	13:00:00	2867.17800	2883.54200	2854.80500	2866.97800	3750	0	677200
2021.06.03	14:00:00	2866.97800	2871.76800	2793.93900	2798.92800	3250	0	603600
2021.06.03	15:00:00	2798.92800	2828.46300	2764.20500	2821.07900	4286	0	277600
2021.06.03	16:00:00	2821.07900	2838.34100	2758.01800	2772.08700	4776	0	741600
2021.06.03	17:00:00	2772.18700	2797.03200	2761.01200	2787.65300	3863	0	656400
2021.06.03	18:00:00	2787.65300	2812.29900	2772.98500	2784.95900	3284	0	638300
2021.06.03	19:00:00	2784.95900	2834.25000	2774.98100	2826.46800	4113	0	370500
2021.06.03	20:00:00	2826.46800	2844.12900	2813.89500	2816.78900	3730	0	771600
2021.06.03	21:00:00	2817.08800	2829.76000	2780.07000	2785.45800	3209	0	746400
2021.06.03	22:00:00	2784.36000	2798.13000	2776.97700	2786.65500	3652	0	714400
2021.06.03	23:00:00	2786.35600	2816.39000	2782.96300	2815.59200	2798	0	657700
2021.06.04	00:00:00	2815.49200	2841.03500	2803.81800	2811.30100	3032	0	692100
2021.06.04	01:00:00	2811.30100	2843.73000	2808.90600	2826.86700	3247	0	445700
2021.06.04	02:00:00	2826.86700	2864.88300	2816.88900	2848.71900	2504	0	563800
2021.06.04	03:00:00	2848.81800	2852.31100	2786.15600	2802.62000	3030	0	527200
2021.06.04	04:00:00	2802.62000	2802.62000	2696.05500	2731.47700	6391	0	351500
2021.06.04	05:00:00	2731.47700	2731.67700	2676.59800	2727.28600	4578	0	272700
2021.06.04	06:00:00	2727.28600	2759.51500	2711.82000	2746.04500	3566	0	522200
2021.06.04	07:00:00	2746.04500	2756.12300	2710.62300	2713.71600	3856	0	421500
2021.06.04	08:00:00	2713.61600	2729.18200	2639.18100	2649.35800	4965	0	357700
2021.06.04	09:00:00	2649.35800	2673.60500	2605.45500	2620.62100	6105	0	520700
2021.06.04	10:00:00	2620.62100	2637.98300	2581.10900	2613.03800	6258	0	582500
2021.06.04	11:00:00	2613.03800	2638.68200	2581.10900	2616.63000	4726	0	498500
2021.06.04	12:00:00	2616.73000	2645.86600	2589.39000	2645.86600	6229	0	631600
2021.06.04	13:00:00	2645.86600	2659.73500	2617.52800	2617.82800	5269	0	687000
2021.06.04	14:00:00	2617.82800	2634.89000	2605.45500	2617.82800	5128	0	638400
2021.06.04	15:00:00	2617.92700	2651.25400	2546.28500	2637.48400	6798	0	470800
2021.06.04	16:00:00	2637.48400	2666.72000	2623.21600	2647.46200	5774	0	673900
2021.06.04	17:00:00	2647.46200	2651.65300	2601.66300	2638.58200	6313	0	676400
2021.06.04	18:00:00	2638.78100	2658.33800	2627.80600	2651.85300	5686	0	685900
2021.06.04	19:00:00	2651.55300	2677.69600	2645.86600	2658.03900	5171	0	726500
2021.06.04	20:00:00	2658.03900	2705.93300	2645.16700	2684.28100	4698	0	518500
2021.06.04	21:00:00	2684.28100	2702.74000	2672.50700	2698.25000	3786	0	548800
2021.06.04	22:00:00	2698.25000	2707.13100	2661.93000	2676.19900	3675	0	682100
2021.06.04	23:00:00	2675.50000	2704.73600	2674.60200	2695.95500	3489	0	728200
2021.06.07	00:00:00	2704.33700	2711.72100	2694.06000	2708.72700	2604	0	582900
2021.06.07	01:00:00	2708.72700	2709.62500	2665.02400	2689.07100	4686	0	536200
2021.06.07	02:00:00	2688.97100	2707.72900	2680.98800	2704.03800	5011	0	619600
2021.06.07	03:00:00	2704.23700	2761.51100	2684.28100	2756.22200	4964	0	518800
2021.06.07	04:00:00	2756.22200	2790.74600	2742.35300	2786.15600	2789	0	509000
2021.06.07	05:00:00	2786.15600	2790.74600	2773.28500	2778.87300	1653	0	482300
2021.06.07	06:00:00	2778.87300	2786.15600	2749.43700	2758.71700	1761	0	327700
2021.06.07	07:00:00	2758.71700	2788.75100	2758.71700	2761.91000	1466	0	363700
2021.06.07	08:00:00	2761.91000	2784.95900	2754.02700	2778.67300	1618	0	370100
2021.06.07	09:00:00	2778.67300	2785.55800	2748.93900	2754.02700	2983	0	573000
2021.06.07	10:00:00	2754.02700	2763.20700	2728.88300	2757.61900	3549	0	583400
2021.06.07	11:00:00	2757.61900	2769.49300	2739.06000	2749.63700	4741	0	665500
2021.06.07	12:00:00	2749.93600	2783.06300	2740.05800	2778.97200	4176	0	671100
2021.06.07	13:00:00	2778.97200	2831.75600	2778.97200	2820.48100	3775	0	665700
2021.06.07	14:00:00	2820.48100	2822.57600	2795.83500	2805.51400	2292	0	760500
2021.06.07	15:00:00	2805.51400	2830.25900	2799.52700	2824.47200	2646	0	654100
2021.06.07	16:00:00	2824.47200	2840.43700	2778.87300	2781.46700	3186	0	647900
2021.06.07	17:00:00	2781.46700	2786.65500	2745.44600	2769.69300	3040	0	599100
2021.06.07	18:00:00	2769.69300	2782.66400	2759.21600	2775.77900	2577	0	660600
2021.06.07	19:00:00	2775.87900	2782.71400	2750.13600	2758.11800	2294	0	276000
2021.06.07	20:00:00	2758.21800	2758.31800	2706.63200	2718.90500	2676	0	382300
2021.06.07	21:00:00	2718.90500	2723.69400	2672.20800	2680.29000	3420	0	319400
2021.06.07	22:00:00	2680.29000	2729.08200	2668.21600	2724.29300	4067	0	663500
2021.06.07	23:00:00	2724.19300	2733.87200	2623.31500	2650.45600	4320	0	264200
2021.06.08	00:00:00	2650.55500	2657.14100	2566.34100	2605.35500	4947	0	261700
2021.06.08	01:00:00	2605.35500	2637.48400	2593.38100	2620.62100	4539	0	262700
2021.06.08	02:00:00	2619.82300	2626.90800	2566.34100	2585.49900	4548	0	532300
2021.06.08	03:00:00	2585.49900	2614.13600	2554.36800	2582.10600	5124	0	561100
2021.06.08	04:00:00	2582.10600	2613.43700	2573.22600	2602.46100	3457	0	692300
2021.06.08	05:00:00	2602.46100	2603.55900	2438.72200	2482.97000	5305	0	246700
2021.06.08	06:00:00	2483.19500	2494.46300	2430.54100	2488.20900	6673	0	243300
2021.06.08	07:00:00	2488.25900	2525.97100	2479.63700	2495.20200	3669	0	248900
2021.06.08	08:00:00	2495.20200	2506.89000	2445.90700	2500.18700	4443	0	434900
2021.06.08	09:00:00	2500.18700	2507.87000	2460.97300	2465.36400	4702	0	587000
2021.06.08	10:00:00	2465.36400	2518.44700	2433.43400	2508.66800	5719	0	246100
2021.06.08	11:00:00	2508.66800	2552.27200	2508.66800	2516.15200	4638	0	544200
2021.06.08	12:00:00	2515.65300	2518.24700	2482.32600	2488.01400	4595	0	627600
2021.06.08	13:00:00	2488.01400	2521.44000	2467.16000	2488.01400	4579	0	400200
2021.06.08	14:00:00	2487.91400	2537.90400	2478.33500	2529.02300	4254	0	252100
2021.06.08	15:00:00	2529.02300	2534.81100	2493.40200	2496.19600	3737	0	655900
2021.06.08	16:00:00	2496.19600	2505.49200	2430.64000	2430.94000	4546	0	505900
2021.06.08	17:00:00	2431.03900	2448.50100	2350.01800	2378.35600	6965	0	237300
2021.06.08	18:00:00	2378.35600	2389.13200	2304.91800	2371.57100	7624	0	231400
2021.06.08	19:00:00	2371.57100	2428.44500	2354.00900	2403.70000	5666	0	237400
2021.06.08	20:00:00	2403.70000	2421.66000	2386.03900	2418.06800	3455	0	392800
2021.06.08	21:00:00	2418.16800	2481.42800	2411.58200	2479.63200	3700	0	245100
2021.06.08	22:00:00	2479.63200	2506.07400	2460.97300	2497.49300	4123	0	318500
2021.06.08	23:00:00	2497.49300	2546.38500	2478.93400	2530.72000	4372	0	403000
2021.06.09	00:00:00	2530.72000	2533.71300	2497.39300	2513.85700	2853	0	483800
2021.06.09	01:00:00	2513.85700	2539.99900	2506.47300	2516.35100	2775	0	643400
2021.06.09	02:00:00	2516.35100	2534.11200	2501.98300	2502.68100	3672	0	533400
2021.06.09	03:00:00	2502.78100	2519.54400	2450.59600	2450.59600	4439	0	251300
2021.06.09	04:00:00	2450.59600	2471.05100	2421.86000	2427.04800	3416	0	283800
2021.06.09	05:00:00	2427.04800	2470.15300	2409.58700	2447.70300	4187	0	374200
2021.06.09	06:00:00	2447.80200	2471.15100	2435.13000	2452.69200	4120	0	458100
2021.06.09	07:00:00	2452.69200	2461.97100	2403.89900	2453.49000	4549	0	531200
2021.06.09	08:00:00	2453.39000	2493.20200	2444.90900	2471.65000	4680	0	310200
2021.06.09	09:00:00	2471.65000	2538.30300	2461.67200	2528.52400	5505	0	412700
2021.06.09	10:00:00	2528.52400	2537.10600	2494.50000	2497.89200	3510	0	617800
2021.06.09	11:00:00	2497.99200	2507.97000	2468.95600	2479.03400	3908	0	550600
2021.06.09	12:00:00	2479.03400	2507.27100	2468.05800	2472.94700	3736	0	332700
2021.06.09	13:00:00	2473.04700	2517.54900	2464.46600	2493.10300	4585	0	270000
2021.06.09	14:00:00	2493.10300	2542.49400	2484.52200	2532.81500	4621	0	493000
2021.06.09	15:00:00	2532.81500	2575.82000	2529.52200	2536.10800	4238	0	256100
2021.06.09	16:00:00	2536.10800	2543.19200	2507.07200	2522.63700	4886	0	641200
2021.06.09	17:00:00	2521.83900	2544.98800	2441.61600	2450.69600	4458	0	451100
2021.06.09	18:00:00	2450.69600	2571.72900	2449.99800	2559.75600	7183	0	253500
2021.06.09	19:00:00	2559.75600	2612.98400	2546.78400	2591.08700	4416	0	260000
2021.06.09	20:00:00	2590.68700	2617.62800	2565.54300	2582.10600	3239	0	281200
2021.06.09	21:00:00	2582.10600	2605.45500	2550.17700	2553.66900	2674	0	303300
2021.06.09	22:00:00	2553.66900	2571.53000	2540.49800	2554.96600	2721	0	423400
2021.06.09	23:00:00	2554.96600	2568.63600	2542.19400	2552.97100	2430	0	431000
2021.06.10	00:00:00	2552.97100	2582.80500	2547.78200	2574.32400	1780	0	494200
2021.06.10	01:00:00	2574.32400	2616.83000	2570.43200	2591.18600	2592	0	477000
2021.06.10	02:00:00	2591.18600	2606.45300	2578.81400	2602.16200	2070	0	522900
2021.06.10	03:00:00	2602.16200	2616.43100	2566.14200	2573.02600	3364	0	498700
2021.06.10	04:00:00	2573.02600	2597.77200	2560.05500	2562.94900	2801	0	589200
2021.06.10	05:00:00	2562.94900	2569.73400	2555.06600	2566.44100	2610	0	653600
2021.06.10	06:00:00	2566.44100	2587.29500	2555.46500	2556.76200	2968	0	256700
2021.06.10	07:00:00	2556.76200	2569.53400	2531.11900	2539.89900	2632	0	538700
2021.06.10	08:00:00	2539.89900	2552.37200	2517.64800	2530.32100	2973	0	437000
2021.06.10	09:00:00	2530.32100	2545.58700	2516.05200	2534.21200	3121	0	615200
2021.06.10	10:00:00	2534.21200	2549.77800	2523.03700	2540.89700	2143	0	605800
2021.06.10	11:00:00	2540.89700	2541.49600	2500.28700	2505.67500	2887	0	549000
2021.06.10	12:00:00	2505.67500	2568.23700	2488.51300	2561.35200	4332	0	315600
2021.06.10	13:00:00	2561.35200	2597.77200	2554.76700	2569.33500	3523	0	293500
2021.06.10	14:00:00	2569.33500	2581.70700	2554.36800	2559.95500	2598	0	465600
2021.06.10	15:00:00	2560.35400	2565.73100	2527.42700	2550.57600	3433	0	477100
2021.06.10	16:00:00	2550.57600	2553.27000	2517.24900	2539.70000	2947	0	494000
2021.06.10	17:00:00	2539.70000	2555.16600	2497.49300	2515.45300	4293	0	468700
2021.06.10	18:00:00	2515.45300	2521.54000	2490.60800	2505.77500	4003	0	577700
2021.06.10	19:00:00	2505.77500	2516.55100	2467.16000	2473.84500	4331	0	558900
2021.06.10	20:00:00	2473.84500	2482.02700	2443.31200	2459.47700	4354	0	246500
2021.06.10	21:00:00	2459.47700	2470.45300	2450.19700	2468.25700	3591	0	614500
2021.06.10	22:00:00	2468.25700	2475.84100	2443.41200	2452.89100	3417	0	645900
2021.06.10	23:00:00	2452.89100	2463.86700	2421.26100	2463.46800	4319	0	505300
2021.06.11	00:00:00	2463.46800	2480.33100	2446.40600	2477.93600	2225	0	604200
2021.06.11	01:00:00	2477.93600	2489.41100	2469.55500	2483.82300	3898	0	650100
2021.06.11	02:00:00	2483.82300	2489.81000	2456.48300	2464.56600	2729	0	512200
2021.06.11	03:00:00	2464.56600	2491.20700	2424.75300	2429.74200	4781	0	538900
2021.06.11	04:00:00	2429.84200	2437.42500	2397.51300	2419.76400	3704	0	240300
2021.06.11	05:00:00	2419.76400	2432.83500	2397.81300	2430.34100	3291	0	491400
2021.06.11	06:00:00	2430.44100	2464.26600	2430.44100	2459.57700	3357	0	245700
2021.06.11	07:00:00	2459.57700	2479.13300	2451.99300	2472.54800	2445	0	534900
2021.06.11	08:00:00	2472.54800	2483.02500	2458.67800	2459.37700	2151	0	548100
2021.06.11	09:00:00	2459.37700	2463.26800	2419.66500	2422.55800	2690	0	522500
2021.06.11	10:00:00	2422.55800	2448.00200	2409.78600	2440.71800	4312	0	523400
2021.06.11	11:00:00	2440.71800	2465.26400	2434.23200	2437.82400	3599	0	549900
2021.06.11	12:00:00	2437.82400	2474.24400	2436.82700	2452.29300	3544	0	245500
2021.06.11	13:00:00	2452.29300	2480.43100	2452.29300	2468.05800	3286	0	566400
2021.06.11	14:00:00	2468.05800	2472.44800	2451.59400	2465.96200	3417	0	577600
2021.06.11	15:00:00	2465.96200	2470.65200	2439.82000	2452.39200	4321	0	594100
2021.06.11	16:00:00	2452.39200	2475.04200	2452.39200	2468.45700	4081	0	674300
2021.06.11	17:00:00	2468.45700	2469.75400	2440.61800	2441.91500	3967	0	631900
2021.06.11	18:00:00	2442.01500	2442.91300	2405.79500	2410.28500	4690	0	402900
2021.06.11	19:00:00	2410.28500	2423.15700	2362.89000	2371.17100	5157	0	240000
2021.06.11	20:00:00	2371.27100	2403.50000	2361.99200	2398.01200	4387	0	612700
2021.06.11	21:00:00	2398.01200	2412.18100	2376.26000	2409.88600	2267	0	472600
2021.06.11	22:00:00	2409.88600	2412.58000	2388.33400	2392.62400	3057	0	602600
2021.06.11	23:00:00	2392.62400	2406.09400	2376.36000	2376.36000	3284	0	577500
2021.06.14	00:00:00	2520.44200	2544.19000	2504.07800	2517.74800	3470	0	620800
